"","X","Date","Time","Channel","BPM","Antenna","Power","Tower","L_ID","L_Lat","L_Long","L_N","L_E","T_Lat","T_Long","T_N","T_E","CalcAzimuth","EstAzimuth"
"648",648,"7/8/2019","15:04:51",87,37.2,1,66,"T2","B4",42.91917666,-92.6850855,4751887.664,525701.789,42.92071869,-92.68719639,4752058.259,525528.872,134.929010407626,108
"649",649,"7/8/2019","15:04:53",87,37.2,1,66,"T2","B4",42.91917666,-92.6850855,4751887.664,525701.789,42.92071869,-92.68719639,4752058.259,525528.872,134.929010407626,108
"650",650,"7/8/2019","15:05:14",87,37.2,1,68,"T2","B4",42.91917666,-92.6850855,4751887.664,525701.789,42.92071869,-92.68719639,4752058.259,525528.872,134.929010407626,108
"651",651,"7/8/2019","15:05:15",87,37.2,1,70,"T2","B4",42.91917666,-92.6850855,4751887.664,525701.789,42.92071869,-92.68719639,4752058.259,525528.872,134.929010407626,108
"652",652,"7/8/2019","15:05:17",87,37.2,1,68,"T2","B4",42.91917666,-92.6850855,4751887.664,525701.789,42.92071869,-92.68719639,4752058.259,525528.872,134.929010407626,108
"653",653,"7/8/2019","15:05:38",87,37.2,1,71,"T2","B4",42.91917666,-92.6850855,4751887.664,525701.789,42.92071869,-92.68719639,4752058.259,525528.872,134.929010407626,108
"654",654,"7/8/2019","15:05:40",87,37.2,1,70,"T2","B4",42.91917666,-92.6850855,4751887.664,525701.789,42.92071869,-92.68719639,4752058.259,525528.872,134.929010407626,108
"658",658,"7/8/2019","15:06:30",87,37.1,1,69,"T2","B5",42.91933248,-92.68530331,4751904.901,525683.948,42.92071869,-92.68719639,4752058.259,525528.872,134.997251176055,108
"659",659,"7/8/2019","15:06:31",87,37.2,1,69,"T2","B5",42.91933248,-92.68530331,4751904.901,525683.948,42.92071869,-92.68719639,4752058.259,525528.872,134.997251176055,108
"660",660,"7/8/2019","15:06:59",87,37.1,1,67,"T2","B5",42.91933248,-92.68530331,4751904.901,525683.948,42.92071869,-92.68719639,4752058.259,525528.872,134.997251176055,108
"661",661,"7/8/2019","15:07:01",87,37.2,1,67,"T2","B5",42.91933248,-92.68530331,4751904.901,525683.948,42.92071869,-92.68719639,4752058.259,525528.872,134.997251176055,108
"662",662,"7/8/2019","15:07:02",87,37.2,1,66,"T2","B5",42.91933248,-92.68530331,4751904.901,525683.948,42.92071869,-92.68719639,4752058.259,525528.872,134.997251176055,108
"663",663,"7/8/2019","15:07:23",87,37.2,1,66,"T2","B5",42.91933248,-92.68530331,4751904.901,525683.948,42.92071869,-92.68719639,4752058.259,525528.872,134.997251176055,108
"664",664,"7/8/2019","15:07:25",87,37.2,1,64,"T2","B5",42.91933248,-92.68530331,4751904.901,525683.948,42.92071869,-92.68719639,4752058.259,525528.872,134.997251176055,108
"665",665,"7/8/2019","15:07:26",87,37.2,1,65,"T2","B5",42.91933248,-92.68530331,4751904.901,525683.948,42.92071869,-92.68719639,4752058.259,525528.872,134.997251176055,108
"666",666,"7/8/2019","15:07:54",87,37.1,1,73,"T2","B5",42.91933248,-92.68530331,4751904.901,525683.948,42.92071869,-92.68719639,4752058.259,525528.872,134.997251176055,108
"667",667,"7/8/2019","15:07:55",87,37.1,1,73,"T2","B5",42.91933248,-92.68530331,4751904.901,525683.948,42.92071869,-92.68719639,4752058.259,525528.872,134.997251176055,108
"668",668,"7/8/2019","15:08:20",87,37.1,1,69,"T2","B5",42.91933248,-92.68530331,4751904.901,525683.948,42.92071869,-92.68719639,4752058.259,525528.872,134.997251176055,108
"681",681,"7/8/2019","15:10:50",87,37.1,1,73,"T2","B6",42.91949073,-92.68550809,4751922.411,525667.169,42.92071869,-92.68719639,4752058.259,525528.872,134.804383524244,108
"682",682,"7/8/2019","15:10:52",87,37.1,1,73,"T2","B6",42.91949073,-92.68550809,4751922.411,525667.169,42.92071869,-92.68719639,4752058.259,525528.872,134.804383524244,108
"683",683,"7/8/2019","15:10:53",87,37.1,1,67,"T2","B6",42.91949073,-92.68550809,4751922.411,525667.169,42.92071869,-92.68719639,4752058.259,525528.872,134.804383524244,108
"684",684,"7/8/2019","15:11:14",87,37.2,1,66,"T2","B6",42.91949073,-92.68550809,4751922.411,525667.169,42.92071869,-92.68719639,4752058.259,525528.872,134.804383524244,108
"685",685,"7/8/2019","15:11:16",87,37.1,1,67,"T2","B6",42.91949073,-92.68550809,4751922.411,525667.169,42.92071869,-92.68719639,4752058.259,525528.872,134.804383524244,108
"686",686,"7/8/2019","15:11:18",87,37.1,1,70,"T2","B6",42.91949073,-92.68550809,4751922.411,525667.169,42.92071869,-92.68719639,4752058.259,525528.872,134.804383524244,108
"687",687,"7/8/2019","15:11:39",87,37.2,1,70,"T2","B6",42.91949073,-92.68550809,4751922.411,525667.169,42.92071869,-92.68719639,4752058.259,525528.872,134.804383524244,108
"688",688,"7/8/2019","15:11:40",87,37.2,1,71,"T2","B6",42.91949073,-92.68550809,4751922.411,525667.169,42.92071869,-92.68719639,4752058.259,525528.872,134.804383524244,108
"689",689,"7/8/2019","15:12:03",87,37.2,1,63,"T2","B6",42.91949073,-92.68550809,4751922.411,525667.169,42.92071869,-92.68719639,4752058.259,525528.872,134.804383524244,108
"690",690,"7/8/2019","15:12:05",87,37.2,1,66,"T2","B6",42.91949073,-92.68550809,4751922.411,525667.169,42.92071869,-92.68719639,4752058.259,525528.872,134.804383524244,108
"691",691,"7/8/2019","15:12:25",87,37.2,1,64,"T2","B6",42.91949073,-92.68550809,4751922.411,525667.169,42.92071869,-92.68719639,4752058.259,525528.872,134.804383524244,108
"692",692,"7/8/2019","15:12:27",87,37.2,1,64,"T2","B6",42.91949073,-92.68550809,4751922.411,525667.169,42.92071869,-92.68719639,4752058.259,525528.872,134.804383524244,108
"693",693,"7/8/2019","15:12:29",87,37.2,1,63,"T2","B6",42.91949073,-92.68550809,4751922.411,525667.169,42.92071869,-92.68719639,4752058.259,525528.872,134.804383524244,108
"707",707,"7/8/2019","15:17:14",87,36.7,1,65,"T2","B7",42.91964125,-92.68572938,4751939.059,525649.046,42.92071869,-92.68719639,4752058.259,525528.872,135.083218753333,108
"708",708,"7/8/2019","15:17:16",87,36.7,1,64,"T2","B7",42.91964125,-92.68572938,4751939.059,525649.046,42.92071869,-92.68719639,4752058.259,525528.872,135.083218753333,108
"709",709,"7/8/2019","15:17:17",87,36.7,1,67,"T2","B7",42.91964125,-92.68572938,4751939.059,525649.046,42.92071869,-92.68719639,4752058.259,525528.872,135.083218753333,108
"710",710,"7/8/2019","15:17:39",87,36.7,1,68,"T2","B7",42.91964125,-92.68572938,4751939.059,525649.046,42.92071869,-92.68719639,4752058.259,525528.872,135.083218753333,108
"711",711,"7/8/2019","15:17:40",87,36.8,1,69,"T2","B7",42.91964125,-92.68572938,4751939.059,525649.046,42.92071869,-92.68719639,4752058.259,525528.872,135.083218753333,108
"712",712,"7/8/2019","15:18:01",87,36.8,1,63,"T2","B7",42.91964125,-92.68572938,4751939.059,525649.046,42.92071869,-92.68719639,4752058.259,525528.872,135.083218753333,108
"713",713,"7/8/2019","15:18:03",87,36.8,1,63,"T2","B7",42.91964125,-92.68572938,4751939.059,525649.046,42.92071869,-92.68719639,4752058.259,525528.872,135.083218753333,108
"714",714,"7/8/2019","15:18:05",87,36.8,1,64,"T2","B7",42.91964125,-92.68572938,4751939.059,525649.046,42.92071869,-92.68719639,4752058.259,525528.872,135.083218753333,108
"715",715,"7/8/2019","15:18:26",87,36.8,1,69,"T2","B7",42.91964125,-92.68572938,4751939.059,525649.046,42.92071869,-92.68719639,4752058.259,525528.872,135.083218753333,108
"716",716,"7/8/2019","15:18:28",87,36.8,1,68,"T2","B7",42.91964125,-92.68572938,4751939.059,525649.046,42.92071869,-92.68719639,4752058.259,525528.872,135.083218753333,108
"717",717,"7/8/2019","15:18:29",87,36.8,1,67,"T2","B7",42.91964125,-92.68572938,4751939.059,525649.046,42.92071869,-92.68719639,4752058.259,525528.872,135.083218753333,108
"718",718,"7/8/2019","15:18:50",87,36.8,1,61,"T2","B7",42.91964125,-92.68572938,4751939.059,525649.046,42.92071869,-92.68719639,4752058.259,525528.872,135.083218753333,108
"732",732,"7/8/2019","15:21:15",87,37.1,1,65,"T2","B8",42.91978697,-92.68595263,4751955.172,525630.765,42.92071869,-92.68719639,4752058.259,525528.872,135.649827068368,108
"733",733,"7/8/2019","15:21:16",87,37.1,1,65,"T2","B8",42.91978697,-92.68595263,4751955.172,525630.765,42.92071869,-92.68719639,4752058.259,525528.872,135.649827068368,108
"734",734,"7/8/2019","15:21:37",87,37.1,1,60,"T2","B8",42.91978697,-92.68595263,4751955.172,525630.765,42.92071869,-92.68719639,4752058.259,525528.872,135.649827068368,108
"735",735,"7/8/2019","15:21:39",87,37.2,1,65,"T2","B8",42.91978697,-92.68595263,4751955.172,525630.765,42.92071869,-92.68719639,4752058.259,525528.872,135.649827068368,108
"736",736,"7/8/2019","15:21:41",87,37.1,1,64,"T2","B8",42.91978697,-92.68595263,4751955.172,525630.765,42.92071869,-92.68719639,4752058.259,525528.872,135.649827068368,108
"737",737,"7/8/2019","15:22:02",87,37.3,1,62,"T2","B8",42.91978697,-92.68595263,4751955.172,525630.765,42.92071869,-92.68719639,4752058.259,525528.872,135.649827068368,108
"738",738,"7/8/2019","15:22:03",87,37.2,1,59,"T2","B8",42.91978697,-92.68595263,4751955.172,525630.765,42.92071869,-92.68719639,4752058.259,525528.872,135.649827068368,108
"739",739,"7/8/2019","15:22:05",87,37.3,1,61,"T2","B8",42.91978697,-92.68595263,4751955.172,525630.765,42.92071869,-92.68719639,4752058.259,525528.872,135.649827068368,108
"740",740,"7/8/2019","15:22:26",87,37.3,1,68,"T2","B8",42.91978697,-92.68595263,4751955.172,525630.765,42.92071869,-92.68719639,4752058.259,525528.872,135.649827068368,108
"741",741,"7/8/2019","15:22:27",87,37.3,1,68,"T2","B8",42.91978697,-92.68595263,4751955.172,525630.765,42.92071869,-92.68719639,4752058.259,525528.872,135.649827068368,108
"742",742,"7/8/2019","15:22:29",87,37.3,1,67,"T2","B8",42.91978697,-92.68595263,4751955.172,525630.765,42.92071869,-92.68719639,4752058.259,525528.872,135.649827068368,108
"764",764,"7/8/2019","15:27:14",87,36.9,1,67,"T2","B9",42.91994858,-92.68617152,4751973.052,525612.834,42.92071869,-92.68719639,4752058.259,525528.872,135.737985346926,108
"765",765,"7/8/2019","15:27:16",87,36.9,1,70,"T2","B9",42.91994858,-92.68617152,4751973.052,525612.834,42.92071869,-92.68719639,4752058.259,525528.872,135.737985346926,108
"766",766,"7/8/2019","15:27:17",87,36.9,1,74,"T2","B9",42.91994858,-92.68617152,4751973.052,525612.834,42.92071869,-92.68719639,4752058.259,525528.872,135.737985346926,108
"767",767,"7/8/2019","15:27:38",87,37,1,78,"T2","B9",42.91994858,-92.68617152,4751973.052,525612.834,42.92071869,-92.68719639,4752058.259,525528.872,135.737985346926,108
"768",768,"7/8/2019","15:27:40",87,37,1,77,"T2","B9",42.91994858,-92.68617152,4751973.052,525612.834,42.92071869,-92.68719639,4752058.259,525528.872,135.737985346926,108
"769",769,"7/8/2019","15:28:03",87,37,1,80,"T2","B9",42.91994858,-92.68617152,4751973.052,525612.834,42.92071869,-92.68719639,4752058.259,525528.872,135.737985346926,108
"770",770,"7/8/2019","15:28:04",87,37,1,77,"T2","B9",42.91994858,-92.68617152,4751973.052,525612.834,42.92071869,-92.68719639,4752058.259,525528.872,135.737985346926,108
"771",771,"7/8/2019","15:28:26",87,37,1,83,"T2","B9",42.91994858,-92.68617152,4751973.052,525612.834,42.92071869,-92.68719639,4752058.259,525528.872,135.737985346926,108
"772",772,"7/8/2019","15:28:27",87,37,1,80,"T2","B9",42.91994858,-92.68617152,4751973.052,525612.834,42.92071869,-92.68719639,4752058.259,525528.872,135.737985346926,108
"773",773,"7/8/2019","15:28:29",87,37,1,80,"T2","B9",42.91994858,-92.68617152,4751973.052,525612.834,42.92071869,-92.68719639,4752058.259,525528.872,135.737985346926,108
"774",774,"7/8/2019","15:28:50",87,37.1,1,77,"T2","B9",42.91994858,-92.68617152,4751973.052,525612.834,42.92071869,-92.68719639,4752058.259,525528.872,135.737985346926,108
"775",775,"7/8/2019","15:28:51",87,37.1,1,77,"T2","B9",42.91994858,-92.68617152,4751973.052,525612.834,42.92071869,-92.68719639,4752058.259,525528.872,135.737985346926,108
"776",776,"7/8/2019","15:28:53",87,37.1,1,76,"T2","B9",42.91994858,-92.68617152,4751973.052,525612.834,42.92071869,-92.68719639,4752058.259,525528.872,135.737985346926,108
"852",852,"7/8/2019","15:35:37",87,37.4,1,96,"T2","B11",42.92024994,-92.68660252,4752006.386,525577.533,42.92071869,-92.68719639,4752058.259,525528.872,137.145659803542,108
"853",853,"7/8/2019","15:35:39",87,37.4,1,99,"T2","B11",42.92024994,-92.68660252,4752006.386,525577.533,42.92071869,-92.68719639,4752058.259,525528.872,137.145659803542,108
"854",854,"7/8/2019","15:35:41",87,37.3,1,102,"T2","B11",42.92024994,-92.68660252,4752006.386,525577.533,42.92071869,-92.68719639,4752058.259,525528.872,137.145659803542,108
"855",855,"7/8/2019","15:35:44",87,37.3,2,70,"T2","B11",42.92024994,-92.68660252,4752006.386,525577.533,42.92071869,-92.68719639,4752058.259,525528.872,137.145659803542,169
"856",856,"7/8/2019","15:35:46",87,37.3,2,67,"T2","B11",42.92024994,-92.68660252,4752006.386,525577.533,42.92071869,-92.68719639,4752058.259,525528.872,137.145659803542,169
"857",857,"7/8/2019","15:35:47",87,37.3,2,68,"T2","B11",42.92024994,-92.68660252,4752006.386,525577.533,42.92071869,-92.68719639,4752058.259,525528.872,137.145659803542,169
"858",858,"7/8/2019","15:35:55",87,37.3,4,63,"T2","B11",42.92024994,-92.68660252,4752006.386,525577.533,42.92071869,-92.68719639,4752058.259,525528.872,137.145659803542,288
"859",859,"7/8/2019","15:35:57",87,37.3,4,66,"T2","B11",42.92024994,-92.68660252,4752006.386,525577.533,42.92071869,-92.68719639,4752058.259,525528.872,137.145659803542,288
"860",860,"7/8/2019","15:35:58",87,37.3,4,66,"T2","B11",42.92024994,-92.68660252,4752006.386,525577.533,42.92071869,-92.68719639,4752058.259,525528.872,137.145659803542,288
"861",861,"7/8/2019","15:36:02",87,37.3,1,86,"T2","B11",42.92024994,-92.68660252,4752006.386,525577.533,42.92071869,-92.68719639,4752058.259,525528.872,137.145659803542,108
"862",862,"7/8/2019","15:36:03",87,37.3,1,91,"T2","B11",42.92024994,-92.68660252,4752006.386,525577.533,42.92071869,-92.68719639,4752058.259,525528.872,137.145659803542,108
"863",863,"7/8/2019","15:36:05",87,37.3,1,88,"T2","B11",42.92024994,-92.68660252,4752006.386,525577.533,42.92071869,-92.68719639,4752058.259,525528.872,137.145659803542,108
"864",864,"7/8/2019","15:36:08",87,37.3,2,62,"T2","B11",42.92024994,-92.68660252,4752006.386,525577.533,42.92071869,-92.68719639,4752058.259,525528.872,137.145659803542,169
"865",865,"7/8/2019","15:36:10",87,37.4,2,61,"T2","B11",42.92024994,-92.68660252,4752006.386,525577.533,42.92071869,-92.68719639,4752058.259,525528.872,137.145659803542,169
"866",866,"7/8/2019","15:36:19",87,37.4,4,63,"T2","B11",42.92024994,-92.68660252,4752006.386,525577.533,42.92071869,-92.68719639,4752058.259,525528.872,137.145659803542,288
"867",867,"7/8/2019","15:36:21",87,37.3,4,62,"T2","B11",42.92024994,-92.68660252,4752006.386,525577.533,42.92071869,-92.68719639,4752058.259,525528.872,137.145659803542,288
"868",868,"7/8/2019","15:36:22",87,37.4,4,63,"T2","B11",42.92024994,-92.68660252,4752006.386,525577.533,42.92071869,-92.68719639,4752058.259,525528.872,137.145659803542,288
"869",869,"7/8/2019","15:36:26",87,37.3,1,87,"T2","B11",42.92024994,-92.68660252,4752006.386,525577.533,42.92071869,-92.68719639,4752058.259,525528.872,137.145659803542,108
"870",870,"7/8/2019","15:36:27",87,37.4,1,87,"T2","B11",42.92024994,-92.68660252,4752006.386,525577.533,42.92071869,-92.68719639,4752058.259,525528.872,137.145659803542,108
"871",871,"7/8/2019","15:36:29",87,37.3,1,87,"T2","B11",42.92024994,-92.68660252,4752006.386,525577.533,42.92071869,-92.68719639,4752058.259,525528.872,137.145659803542,108
"872",872,"7/8/2019","15:36:32",87,37.3,2,64,"T2","B11",42.92024994,-92.68660252,4752006.386,525577.533,42.92071869,-92.68719639,4752058.259,525528.872,137.145659803542,169
"873",873,"7/8/2019","15:36:34",87,37.4,2,64,"T2","B11",42.92024994,-92.68660252,4752006.386,525577.533,42.92071869,-92.68719639,4752058.259,525528.872,137.145659803542,169
"874",874,"7/8/2019","15:36:35",87,37.4,2,67,"T2","B11",42.92024994,-92.68660252,4752006.386,525577.533,42.92071869,-92.68719639,4752058.259,525528.872,137.145659803542,169
"875",875,"7/8/2019","15:36:43",87,37.4,4,61,"T2","B11",42.92024994,-92.68660252,4752006.386,525577.533,42.92071869,-92.68719639,4752058.259,525528.872,137.145659803542,288
"876",876,"7/8/2019","15:36:45",87,37.3,4,59,"T2","B11",42.92024994,-92.68660252,4752006.386,525577.533,42.92071869,-92.68719639,4752058.259,525528.872,137.145659803542,288
"877",877,"7/8/2019","15:36:47",87,37.4,4,61,"T2","B11",42.92024994,-92.68660252,4752006.386,525577.533,42.92071869,-92.68719639,4752058.259,525528.872,137.145659803542,288
"878",878,"7/8/2019","15:36:50",87,37.4,1,90,"T2","B11",42.92024994,-92.68660252,4752006.386,525577.533,42.92071869,-92.68719639,4752058.259,525528.872,137.145659803542,108
"879",879,"7/8/2019","15:36:51",87,37.3,1,89,"T2","B11",42.92024994,-92.68660252,4752006.386,525577.533,42.92071869,-92.68719639,4752058.259,525528.872,137.145659803542,108
"880",880,"7/8/2019","15:36:53",87,37.4,1,90,"T2","B11",42.92024994,-92.68660252,4752006.386,525577.533,42.92071869,-92.68719639,4752058.259,525528.872,137.145659803542,108
"881",881,"7/8/2019","15:36:56",87,37.4,2,65,"T2","B11",42.92024994,-92.68660252,4752006.386,525577.533,42.92071869,-92.68719639,4752058.259,525528.872,137.145659803542,169
"882",882,"7/8/2019","15:36:58",87,37.4,2,66,"T2","B11",42.92024994,-92.68660252,4752006.386,525577.533,42.92071869,-92.68719639,4752058.259,525528.872,137.145659803542,169
"883",883,"7/8/2019","15:37:14",87,37.4,1,76,"T2","B11",42.92024994,-92.68660252,4752006.386,525577.533,42.92071869,-92.68719639,4752058.259,525528.872,137.145659803542,108
"884",884,"7/8/2019","15:37:16",87,37.4,1,77,"T2","B11",42.92024994,-92.68660252,4752006.386,525577.533,42.92071869,-92.68719639,4752058.259,525528.872,137.145659803542,108
"885",885,"7/8/2019","15:37:17",87,37.4,1,77,"T2","B11",42.92024994,-92.68660252,4752006.386,525577.533,42.92071869,-92.68719639,4752058.259,525528.872,137.145659803542,108
"886",886,"7/8/2019","15:37:32",87,37.3,4,58,"T2","B11",42.92024994,-92.68660252,4752006.386,525577.533,42.92071869,-92.68719639,4752058.259,525528.872,137.145659803542,288
"911",911,"7/8/2019","15:39:04",87,36.9,3,63,"T2","B12",42.92039883,-92.68682028,4752022.853,525559.7,42.92071869,-92.68719639,4752058.259,525528.872,139.268811808954,230
"912",912,"7/8/2019","15:39:05",87,37,3,63,"T2","B12",42.92039883,-92.68682028,4752022.853,525559.7,42.92071869,-92.68719639,4752058.259,525528.872,139.268811808954,230
"913",913,"7/8/2019","15:39:09",87,36.9,4,86,"T2","B12",42.92039883,-92.68682028,4752022.853,525559.7,42.92071869,-92.68719639,4752058.259,525528.872,139.268811808954,288
"914",914,"7/8/2019","15:39:10",87,37,4,86,"T2","B12",42.92039883,-92.68682028,4752022.853,525559.7,42.92071869,-92.68719639,4752058.259,525528.872,139.268811808954,288
"915",915,"7/8/2019","15:39:13",87,36.9,1,111,"T2","B12",42.92039883,-92.68682028,4752022.853,525559.7,42.92071869,-92.68719639,4752058.259,525528.872,139.268811808954,108
"916",916,"7/8/2019","15:39:15",87,37,1,109,"T2","B12",42.92039883,-92.68682028,4752022.853,525559.7,42.92071869,-92.68719639,4752058.259,525528.872,139.268811808954,108
"917",917,"7/8/2019","15:39:17",87,36.9,1,110,"T2","B12",42.92039883,-92.68682028,4752022.853,525559.7,42.92071869,-92.68719639,4752058.259,525528.872,139.268811808954,108
"918",918,"7/8/2019","15:39:20",87,37,2,94,"T2","B12",42.92039883,-92.68682028,4752022.853,525559.7,42.92071869,-92.68719639,4752058.259,525528.872,139.268811808954,169
"919",919,"7/8/2019","15:39:21",87,37,2,81,"T2","B12",42.92039883,-92.68682028,4752022.853,525559.7,42.92071869,-92.68719639,4752058.259,525528.872,139.268811808954,169
"920",920,"7/8/2019","15:39:23",87,37,2,72,"T2","B12",42.92039883,-92.68682028,4752022.853,525559.7,42.92071869,-92.68719639,4752058.259,525528.872,139.268811808954,169
